,Hours,SYS,SE1,SE2,SE3,SE4,FI,DK1,DK2,Oslo,Kr.sand,Bergen,Molde,Tr.heim,Tromsø,EE,LV,LT
2018-02-12,18 - 19,390.21,354.81,354.81,354.81,354.81,486.4,354.81,354.81,354.81,354.81,354.81,354.81,354.81,354.81,486.4,486.4,486.4
2018-02-12,19 - 20,339.34,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96,336.96
2018-02-12,20 - 21,322.78,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69,321.69
2018-02-12,21 - 22,316.73,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53,316.53
2018-02-12,22 - 23,309.0,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4,308.4
2018-02-12,23 - 00,307.61,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01,307.01
2018-02-13,00 - 01,305.54,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44,305.44
2018-02-13,01 - 02,303.35,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25,303.25
2018-02-13,02 - 03,302.66,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56,302.56
2018-02-13,03 - 04,305.44,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34,305.34
2018-02-13,04 - 05,308.41,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31,308.31
2018-02-13,05 - 06,323.39,324.19,324.19,324.19,324.19,324.19,324.19,324.19,324.19,324.19,324.19,324.19,324.19,315.95,324.19,324.19,324.19
2018-02-13,06 - 07,362.38,368.03,368.03,368.03,368.03,369.72,368.03,368.03,368.03,368.03,368.03,368.03,368.03,330.14,369.72,369.72,369.72
2018-02-13,07 - 08,446.5,451.26,451.26,451.26,451.26,451.26,451.26,451.26,451.26,451.26,451.26,451.26,451.26,325.97,451.26,451.26,451.26
2018-02-13,08 - 09,442.93,470.7,470.7,470.7,470.7,470.7,470.7,470.7,470.7,470.7,470.7,470.7,470.7,342.24,470.7,470.7,470.7
2018-02-13,09 - 10,429.73,460.39,460.39,460.39,460.39,460.39,460.39,460.39,460.39,460.39,460.39,460.39,460.39,344.82,460.39,460.39,460.39
2018-02-13,10 - 11,406.92,422.59,422.59,422.59,426.06,422.59,422.59,426.06,422.59,422.59,422.59,422.59,422.59,342.14,422.59,426.06,426.06
2018-02-13,11 - 12,361.48,367.83,367.83,367.83,377.46,367.83,367.83,377.46,367.83,367.83,367.83,367.83,367.83,341.64,367.83,377.46,377.46
2018-02-13,12 - 13,339.56,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,342.24,339.86,342.24,342.24,342.24
2018-02-13,13 - 14,336.78,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88,337.88
2018-02-13,14 - 15,350.67,356.62,356.62,356.62,356.62,356.62,356.62,356.62,356.62,356.62,356.62,356.62,356.62,340.95,356.62,427.45,427.45
2018-02-13,15 - 16,355.53,360.29,360.29,360.29,360.29,360.29,360.29,360.29,360.29,360.29,360.29,360.29,360.29,355.33,360.29,360.29,360.29
2018-02-13,16 - 17,398.98,392.14,392.14,392.14,439.16,392.14,390.05,439.16,392.14,392.14,392.14,392.14,392.14,352.76,392.14,439.16,439.16
2018-02-13,17 - 18,476.76,492.43,492.43,492.43,494.51,492.43,494.51,494.51,492.43,492.43,492.43,492.43,492.43,342.54,492.43,494.51,494.51
2018-02-13,18 - 19,477.05,522.19,522.19,522.19,526.45,522.19,522.19,526.45,522.19,522.19,522.19,522.19,522.19,353.15,522.19,526.45,526.45
